x_normal,Normal_pdf_mu_-1,Normal_pdf_mu_0,Normal_pdf_mu_1
-4.602,0.00394665768575971,0.00394665768575971,0.00394665768575971
-4.601,0.00395218835812023,0.00395218835812023,0.00395218835812023
-4.6,0.00395772579148998,0.00395772579148998,0.00395772579148998
-4.599,0.0039632699925712,0.0039632699925712,0.0039632699925712
-4.598,0.00396882096807042,0.00396882096807042,0.00396882096807042
-4.597,0.0039743787246985,0.0039743787246985,0.0039743787246985
-4.596,0.00397994326917059,0.00397994326917059,0.00397994326917059
-4.595,0.00398551460820618,0.00398551460820618,0.00398551460820618
-4.594,0.00399109274852903,0.00399109274852903,0.00399109274852903
-4.593,0.00399667769686723,0.00399667769686723,0.00399667769686723
-4.592,0.00400226945995316,0.00400226945995316,0.00400226945995316
-4.591,0.00400786804452354,0.00400786804452354,0.00400786804452354
-4.59,0.00401347345731935,0.00401347345731935,0.00401347345731935
-4.589,0.00401908570508589,0.00401908570508589,0.00401908570508589
-4.588,0.00402470479457279,0.00402470479457279,0.00402470479457279
-4.587,0.00403033073253395,0.00403033073253395,0.00403033073253395
-4.586,0.00403596352572758,0.00403596352572758,0.00403596352572758
-4.585,0.0040416031809162,0.0040416031809162,0.0040416031809162
-4.584,0.00404724970486661,0.00404724970486661,0.00404724970486661
-4.583,0.00405290310434994,0.00405290310434994,0.00405290310434994
-4.582,0.00405856338614159,0.00405856338614159,0.00405856338614159
-4.581,0.00406423055702128,0.00406423055702128,0.00406423055702128
-4.58,0.00406990462377301,0.00406990462377301,0.00406990462377301
-4.579,0.00407558559318509,0.00407558559318509,0.00407558559318509
-4.578,0.00408127347205012,0.00408127347205012,0.00408127347205012
-4.577,0.00408696826716499,0.00408696826716499,0.00408696826716499
-4.576,0.00409266998533088,0.00409266998533088,0.00409266998533088
-4.575,0.0040983786333533,0.0040983786333533,0.0040983786333533
-4.574,0.004104094218042,0.004104094218042,0.004104094218042
-4.573,0.00410981674621105,0.00410981674621105,0.00410981674621105
-4.572,0.00411554622467882,0.00411554622467882,0.00411554622467882
-4.571,0.00412128266026794,0.00412128266026794,0.00412128266026794
-4.57,0.00412702605980535,0.00412702605980535,0.00412702605980535
-4.569,0.00413277643012229,0.00413277643012229,0.00413277643012229
-4.568,0.00413853377805425,0.00413853377805425,0.00413853377805425
-4.567,0.00414429811044103,0.00414429811044103,0.00414429811044103
-4.566,0.00415006943412674,0.00415006943412674,0.00415006943412674
-4.565,0.00415584775595972,0.00415584775595972,0.00415584775595972
-4.564,0.00416163308279262,0.00416163308279262,0.00416163308279262
-4.563,0.0041674254214824,0.0041674254214824,0.0041674254214824
-4.562,0.00417322477889027,0.00417322477889027,0.00417322477889027
-4.561,0.00417903116188171,0.00417903116188171,0.00417903116188171
-4.56,0.00418484457732651,0.00418484457732651,0.00418484457732651
-4.559,0.00419066503209874,0.00419066503209874,0.00419066503209874
-4.558,0.00419649253307673,0.00419649253307673,0.00419649253307673
-4.557,0.00420232708714308,0.00420232708714308,0.00420232708714308
-4.556,0.00420816870118469,0.00420816870118469,0.00420816870118469
-4.555,0.00421401738209274,0.00421401738209274,0.00421401738209274
-4.554,0.00421987313676265,0.00421987313676265,0.00421987313676265
-4.553,0.00422573597209415,0.00422573597209415,0.00422573597209415
-4.552,0.00423160589499121,0.00423160589499121,0.00423160589499121
-4.551,0.00423748291236211,0.00423748291236211,0.00423748291236211
-4.55,0.00424336703111936,0.00424336703111936,0.00424336703111936
-4.549,0.00424925825817978,0.00424925825817978,0.00424925825817978
-4.548,0.00425515660046441,0.00425515660046441,0.00425515660046441
-4.547,0.00426106206489861,0.00426106206489861,0.00426106206489861
-4.546,0.00426697465841199,0.00426697465841199,0.00426697465841199
-4.545,0.0042728943879384,0.0042728943879384,0.0042728943879384
-4.544,0.00427882126041597,0.00427882126041597,0.00427882126041597
-4.543,0.00428475528278711,0.00428475528278711,0.00428475528278711
-4.542,0.00429069646199848,0.00429069646199848,0.00429069646199848
-4.541,0.00429664480500099,0.00429664480500099,0.00429664480500099
-4.54,0.00430260031874984,0.00430260031874984,0.00430260031874984
-4.539,0.00430856301020446,0.00430856301020446,0.00430856301020446
-4.538,0.00431453288632854,0.00431453288632854,0.00431453288632854
-4.537,0.00432050995409006,0.00432050995409006,0.00432050995409006
-4.536,0.00432649422046122,0.00432649422046122,0.00432649422046122
-4.535,0.00433248569241849,0.00433248569241849,0.00433248569241849
-4.534,0.00433848437694261,0.00433848437694261,0.00433848437694261
-4.533,0.00434449028101853,0.00434449028101853,0.00434449028101853
-4.532,0.00435050341163549,0.00435050341163549,0.00435050341163549
-4.531,0.00435652377578698,0.00435652377578698,0.00435652377578698
-4.53,0.00436255138047072,0.00436255138047072,0.00436255138047072
-4.529,0.00436858623268868,0.00436858623268868,0.00436858623268868
-4.528,0.0043746283394471,0.0043746283394471,0.0043746283394471
-4.527,0.00438067770775645,0.00438067770775645,0.00438067770775645
-4.526,0.00438673434463144,0.00438673434463144,0.00438673434463144
-4.525,0.00439279825709102,0.00439279825709102,0.00439279825709102
-4.524,0.00439886945215842,0.00439886945215842,0.00439886945215842
-4.523,0.00440494793686108,0.00440494793686108,0.00440494793686108
-4.522,0.00441103371823067,0.00441103371823067,0.00441103371823067
-4.521,0.00441712680330312,0.00441712680330312,0.00441712680330312
-4.52,0.00442322719911861,0.00442322719911861,0.00442322719911861
-4.519,0.00442933491272153,0.00442933491272153,0.00442933491272153
-4.518,0.00443544995116052,0.00443544995116052,0.00443544995116052
-4.517,0.00444157232148845,0.00444157232148845,0.00444157232148845
-4.516,0.00444770203076242,0.00444770203076242,0.00444770203076242
-4.515,0.00445383908604377,0.00445383908604377,0.00445383908604377
-4.514,0.00445998349439808,0.00445998349439808,0.00445998349439808
-4.513,0.00446613526289513,0.00446613526289513,0.00446613526289513
-4.512,0.00447229439860896,0.00447229439860896,0.00447229439860896
-4.511,0.00447846090861782,0.00447846090861782,0.00447846090861782
-4.51,0.00448463480000419,0.00448463480000419,0.00448463480000419
-4.509,0.00449081607985477,0.00449081607985477,0.00449081607985477
-4.508,0.0044970047552605,0.0044970047552605,0.0044970047552605
-4.507,0.00450320083331652,0.00450320083331652,0.00450320083331652
-4.506,0.00450940432112219,0.00450940432112219,0.00450940432112219
-4.505,0.00451561522578113,0.00451561522578113,0.00451561522578113
-4.504,0.00452183355440113,0.00452183355440113,0.00452183355440113
-4.503,0.00452805931409422,0.00452805931409422,0.00452805931409422
-4.502,0.00453429251197664,0.00453429251197664,0.00453429251197664
-4.501,0.00454053315516886,0.00454053315516886,0.00454053315516886
-4.5,0.00454678125079553,0.00454678125079553,0.00454678125079553
-4.499,0.00455303680598554,0.00455303680598554,0.00455303680598554
-4.498,0.00455929982787199,0.00455929982787199,0.00455929982787199
-4.497,0.00456557032359216,0.00456557032359216,0.00456557032359216
-4.496,0.00457184830028758,0.00457184830028758,0.00457184830028758
-4.495,0.00457813376510396,0.00457813376510396,0.00457813376510396
-4.494,0.00458442672519121,0.00458442672519121,0.00458442672519121
-4.493,0.00459072718770346,0.00459072718770346,0.00459072718770346
-4.492,0.00459703515979905,0.00459703515979905,0.00459703515979905
-4.491,0.00460335064864048,0.00460335064864048,0.00460335064864048
-4.49,0.0046096736613945,0.0046096736613945,0.0046096736613945
-4.489,0.00461600420523202,0.00461600420523202,0.00461600420523202
-4.488,0.00462234228732817,0.00462234228732817,0.00462234228732817
-4.487,0.00462868791486225,0.00462868791486225,0.00462868791486225
-4.486,0.00463504109501779,0.00463504109501779,0.00463504109501779
-4.485,0.00464140183498249,0.00464140183498249,0.00464140183498249
-4.484,0.00464777014194823,0.00464777014194823,0.00464777014194823
-4.483,0.0046541460231111,0.0046541460231111,0.0046541460231111
-4.482,0.00466052948567138,0.00466052948567138,0.00466052948567138
-4.481,0.00466692053683351,0.00466692053683351,0.00466692053683351
-4.48,0.00467331918380614,0.00467331918380614,0.00467331918380614
-4.479,0.00467972543380211,0.00467972543380211,0.00467972543380211
-4.478,0.00468613929403841,0.00468613929403841,0.00468613929403841
-4.477,0.00469256077173624,0.00469256077173624,0.00469256077173624
-4.476,0.00469898987412096,0.00469898987412096,0.00469898987412096
-4.475,0.00470542660842213,0.00470542660842213,0.00470542660842213
-4.474,0.00471187098187345,0.00471187098187345,0.00471187098187345
-4.473,0.00471832300171284,0.00471832300171284,0.00471832300171284
-4.472,0.00472478267518236,0.00472478267518236,0.00472478267518236
-4.471,0.00473125000952825,0.00473125000952825,0.00473125000952825
-4.47,0.00473772501200093,0.00473772501200093,0.00473772501200093
-4.469,0.00474420768985497,0.00474420768985497,0.00474420768985497
-4.468,0.00475069805034911,0.00475069805034911,0.00475069805034911
-4.467,0.00475719610074628,0.00475719610074628,0.00475719610074628
-4.466,0.00476370184831356,0.00476370184831356,0.00476370184831356
-4.465,0.00477021530032216,0.00477021530032216,0.00477021530032216
-4.464,0.0047767364640475,0.0047767364640475,0.0047767364640475
-4.463,0.00478326534676915,0.00478326534676915,0.00478326534676915
-4.462,0.00478980195577081,0.00478980195577081,0.00478980195577081
-4.461,0.00479634629834034,0.00479634629834034,0.00479634629834034
-4.46,0.00480289838176979,0.00480289838176979,0.00480289838176979
-4.459,0.00480945821335533,0.00480945821335533,0.00480945821335533
-4.458,0.00481602580039728,0.00481602580039728,0.00481602580039728
-4.457,0.00482260115020013,0.00482260115020013,0.00482260115020013
-4.456,0.0048291842700725,0.0048291842700725,0.0048291842700725
-4.455,0.00483577516732717,0.00483577516732717,0.00483577516732717
-4.454,0.00484237384928105,0.00484237384928105,0.00484237384928105
-4.453,0.00484898032325521,0.00484898032325521,0.00484898032325521
-4.452,0.00485559459657483,0.00485559459657483,0.00485559459657483
-4.451,0.00486221667656927,0.00486221667656927,0.00486221667656927
-4.45,0.004868846570572,0.004868846570572,0.004868846570572
-4.449,0.00487548428592064,0.00487548428592064,0.00487548428592064
-4.448,0.00488212982995693,0.00488212982995693,0.00488212982995693
-4.447,0.00488878321002676,0.00488878321002676,0.00488878321002676
-4.446,0.00489544443348013,0.00489544443348013,0.00489544443348013
-4.445,0.00490211350767119,0.00490211350767119,0.00490211350767119
-4.444,0.00490879043995821,0.00490879043995821,0.00490879043995821
-4.443,0.00491547523770358,0.00491547523770358,0.00491547523770358
-4.442,0.00492216790827381,0.00492216790827381,0.00492216790827381
-4.441,0.00492886845903956,0.00492886845903956,0.00492886845903956
-4.44,0.00493557689737557,0.00493557689737557,0.00493557689737557
-4.439,0.00494229323066073,0.00494229323066073,0.00494229323066073
-4.438,0.00494901746627803,0.00494901746627803,0.00494901746627803
-4.437,0.0049557496116146,0.0049557496116146,0.0049557496116146
-4.436,0.00496248967406164,0.00496248967406164,0.00496248967406164
-4.435,0.00496923766101449,0.00496923766101449,0.00496923766101449
-4.434,0.00497599357987261,0.00497599357987261,0.00497599357987261
-4.433,0.00498275743803954,0.00498275743803954,0.00498275743803954
-4.432,0.00498952924292295,0.00498952924292295,0.00498952924292295
-4.431,0.00499630900193459,0.00499630900193459,0.00499630900193459
-4.43,0.00500309672249034,0.00500309672249034,0.00500309672249034
-4.429,0.00500989241201016,0.00500989241201016,0.00500989241201016
-4.428,0.00501669607791811,0.00501669607791811,0.00501669607791811
-4.427,0.00502350772764237,0.00502350772764237,0.00502350772764237
-4.426,0.00503032736861517,0.00503032736861517,0.00503032736861517
-4.425,0.00503715500827288,0.00503715500827288,0.00503715500827288
-4.424,0.00504399065405594,0.00504399065405594,0.00504399065405594
-4.423,0.00505083431340887,0.00505083431340887,0.00505083431340887
-4.422,0.0050576859937803,0.0050576859937803,0.0050576859937803
-4.421,0.00506454570262293,0.00506454570262293,0.00506454570262293
-4.42,0.00507141344739354,0.00507141344739354,0.00507141344739354
-4.419,0.005078289235553,0.005078289235553,0.005078289235553
-4.418,0.00508517307456626,0.00508517307456626,0.00508517307456626
-4.417,0.00509206497190236,0.00509206497190236,0.00509206497190236
-4.416,0.00509896493503437,0.00509896493503437,0.00509896493503437
-4.415,0.0051058729714395,0.0051058729714395,0.0051058729714395
-4.414,0.00511278908859898,0.00511278908859898,0.00511278908859898
-4.413,0.00511971329399812,0.00511971329399812,0.00511971329399812
-4.412,0.00512664559512632,0.00512664559512632,0.00512664559512632
-4.411,0.00513358599947703,0.00513358599947703,0.00513358599947703
-4.41,0.00514053451454776,0.00514053451454776,0.00514053451454776
-4.409,0.00514749114784008,0.00514749114784008,0.00514749114784008
-4.408,0.00515445590685965,0.00515445590685965,0.00515445590685965
-4.407,0.00516142879911614,0.00516142879911614,0.00516142879911614
-4.406,0.00516840983212331,0.00516840983212331,0.00516840983212331
-4.405,0.00517539901339898,0.00517539901339898,0.00517539901339898
-4.404,0.00518239635046499,0.00518239635046499,0.00518239635046499
-4.403,0.00518940185084724,0.00518940185084724,0.00518940185084724
-4.402,0.00519641552207571,0.00519641552207571,0.00519641552207571
-4.401,0.00520343737168438,0.00520343737168438,0.00520343737168438
-4.4,0.0052104674072113,0.0052104674072113,0.0052104674072113
-4.399,0.00521750563619855,0.00521750563619855,0.00521750563619855
-4.398,0.00522455206619227,0.00522455206619227,0.00522455206619227
-4.397,0.0052316067047426,0.0052316067047426,0.0052316067047426
-4.396,0.00523866955940375,0.00523866955940375,0.00523866955940375
-4.395,0.00524574063773395,0.00524574063773395,0.00524574063773395
-4.394,0.00525281994729546,0.00525281994729546,0.00525281994729546
-4.393,0.00525990749565458,0.00525990749565458,0.00525990749565458
-4.392,0.00526700329038161,0.00526700329038161,0.00526700329038161
-4.391,0.00527410733905089,0.00527410733905089,0.00527410733905089
-4.39,0.0052812196492408,0.0052812196492408,0.0052812196492408
-4.389,0.00528834022853374,0.00528834022853374,0.00528834022853374
-4.388,0.00529546908451606,0.00529546908451606,0.00529546908451606
-4.387,0.00530260622477822,0.00530260622477822,0.00530260622477822
-4.386,0.00530975165691465,0.00530975165691465,0.00530975165691465
-4.385,0.00531690538852378,0.00531690538852378,0.00531690538852378
-4.384,0.00532406742720806,0.00532406742720806,0.00532406742720806
-4.383,0.00533123778057398,0.00533123778057398,0.00533123778057398
-4.382,0.00533841645623197,0.00533841645623197,0.00533841645623197
-4.381,0.00534560346179652,0.00534560346179652,0.00534560346179652
-4.38,0.00535279880488609,0.00535279880488609,0.00535279880488609
-4.379,0.00536000249312316,0.00536000249312316,0.00536000249312316
-4.378,0.00536721453413417,0.00536721453413417,0.00536721453413417
-4.377,0.00537443493554959,0.00537443493554959,0.00537443493554959
-4.376,0.00538166370500388,0.00538166370500388,0.00538166370500388
-4.375,0.00538890085013545,0.00538890085013545,0.00538890085013545
-4.374,0.00539614637858675,0.00539614637858675,0.00539614637858675
-4.373,0.00540340029800419,0.00540340029800419,0.00540340029800419
-4.372,0.00541066261603814,0.00541066261603814,0.00541066261603814
-4.371,0.00541793334034298,0.00541793334034298,0.00541793334034298
-4.37,0.00542521247857707,0.00542521247857707,0.00542521247857707
-4.369,0.00543250003840273,0.00543250003840273,0.00543250003840273
-4.368,0.00543979602748626,0.00543979602748626,0.00543979602748626
-4.367,0.00544710045349792,0.00544710045349792,0.00544710045349792
-4.366,0.00545441332411196,0.00545441332411196,0.00545441332411196
-4.365,0.00546173464700658,0.00546173464700658,0.00546173464700658
-4.364,0.00546906442986394,0.00546906442986394,0.00546906442986394
-4.363,0.00547640268037018,0.00547640268037018,0.00547640268037018
